,dim1,dim2,dim3,dim4,nn,min_dist
214221,5.478312015533447,12.378946304321289,7.869478702545166,2.903057336807251,362034,0.4394282102584839
208327,3.9248974323272705,14.596440315246582,2.2752914428710938,-0.3615310490131378,584355,0.7038694620132446
167238,-1.0489718914031982,10.907678604125977,2.8453238010406494,5.0367326736450195,177140,0.28035011887550354
201515,4.868268966674805,12.485992431640625,0.568882405757904,-1.0194226503372192,190031,0.659266471862793
196144,-0.6034958362579346,2.361621856689453,0.2800804078578949,3.941558837890625,891667,0.6888297200202942
124422,5.290703296661377,7.28204345703125,7.163185119628906,5.585399150848389,499566,0.7620691061019897
181232,1.6087859869003296,17.6379337310791,8.768420219421387,4.537525177001953,144832,0.5553992390632629
149741,-1.803138017654419,8.039649963378906,0.1561766415834427,3.892467975616455,723141,0.449907124042511
263436,6.7264018058776855,10.983232498168945,5.013492584228516,-0.19626937806606293,189652,1.1759151220321655
159239,2.2633910179138184,1.696981430053711,2.68984055519104,5.812726020812988,587664,0.7315742373466492
380036,-0.8572660684585571,17.012048721313477,3.78023624420166,3.1147685050964355,114621,0.31247076392173767
205725,0.30393558740615845,20.016252517700195,7.208587646484375,3.286990165710449,164636,0.4421145021915436
173536,5.847232341766357,10.137651443481445,0.554695188999176,-1.0921189785003662,217126,0.4557401239871979
151223,1.014711618423462,16.28318977355957,1.753296971321106,0.3640049993991852,120010,0.7293969392776489
951457,4.585707187652588,13.328903198242188,9.096004486083984,4.222879409790039,154835,1.143085241317749
146533,5.830164909362793,2.5566821098327637,1.108654260635376,0.4465579688549042,107725,0.3213987648487091
108525,1.2235413789749146,17.64102554321289,8.36099910736084,4.443896293640137,611938,0.5321109294891357
523032,6.7647929191589355,3.933831214904785,2.828909397125244,0.9922932386398315,116524,0.3839292824268341
138534,0.00626355642452836,15.2808837890625,0.9729756712913513,0.9559721946716309,138837,0.7265936136245728
190132,5.871165752410889,11.98907470703125,4.595551490783691,0.10397769510746002,578057,0.4142954647541046
871762,0.4904751181602478,16.256731033325195,7.494963645935059,5.277202129364014,987074,0.30736255645751953
833148,-1.892254114151001,9.781750679016113,-0.09280983358621597,3.3589956760406494,111009,0.6509035229682922
100610,4.953648090362549,14.135306358337402,4.641695976257324,0.23452796041965485,121315,0.35066619515419006
208226,3.320103883743286,17.198657989501953,8.69577693939209,2.907132863998413,141422,0.6408098340034485
922854,5.4030280113220215,2.8358092308044434,0.7920719385147095,0.2744275629520416,366446,0.49175721406936646
882161,3.7327182292938232,-0.003977086395025253,2.80855393409729,6.3954854011535645,203721,0.5893294811248779
165638,-0.3061866760253906,18.011808395385742,6.1264190673828125,4.027805328369141,818859,0.8251526951789856
183741,5.051051616668701,14.146986961364746,8.41277027130127,2.6826586723327637,162733,0.4633193910121918
202820,6.6415324211120605,9.394696235656738,7.701319694519043,3.760709524154663,571144,0.5951494574546814
107725,5.550488471984863,2.5068259239196777,1.0639946460723877,0.5900784730911255,146533,0.3213987648487091
156334,0.9331492185592651,7.063150405883789,4.744260311126709,6.510441780090332,576255,0.3932165503501892
134425,-1.914466142654419,5.570422649383545,-0.7824154496192932,3.1864800453186035,517239,0.4831841289997101
901442,-0.050559815019369125,18.896379470825195,6.533275604248047,3.8683626651763916,873968,0.20599763095378876
650746,5.58960485458374,10.733561515808105,-0.5477790832519531,-1.4001438617706299,209228,0.7607548832893372
201818,3.03581166267395,10.92924976348877,7.373164176940918,5.279743671417236,113922,0.8263435363769531
993675,3.1823830604553223,3.6481494903564453,3.8057169914245605,5.706286430358887,462139,1.0189834833145142
529549,4.933839321136475,11.34304428100586,-0.02196148969233036,-1.0486735105514526,169747,0.32829368114471436
157942,6.2020463943481445,9.1056489944458,6.7140398025512695,2.837294340133667,211215,0.47999536991119385
751550,1.4298176765441895,18.5710506439209,5.705165863037109,1.5137995481491089,257542,0.8580475449562073
145531,5.925655841827393,9.05359935760498,2.4687373638153076,-0.5150733590126038,877168,0.37501129508018494
102513,-0.8218269944190979,9.149870872497559,2.550908088684082,5.168120384216309,856463,0.32475537061691284
604537,-2.015735149383545,10.881755828857422,0.1349317580461502,4.0224738121032715,987983,0.8183577060699463
200917,3.029811143875122,17.608047485351562,6.674173355102539,1.2937233448028564,193845,0.8205116391181946
555348,-0.0015622354112565517,16.789093017578125,6.361536979675293,4.8564605712890625,414229,0.4614698588848114
208125,7.176817417144775,7.634637832641602,6.486978530883789,2.7710742950439453,121921,0.7070855498313904
392447,4.435934066772461,1.5920780897140503,-1.8637423515319824,-1.1704572439193726,174437,1.0554391145706177
167440,1.289306640625,-0.46404317021369934,0.1130506619811058,3.9856255054473877,325129,0.763945460319519
160830,1.5109490156173706,13.675431251525879,7.53756856918335,5.592113971710205,161832,0.5649625658988953
108222,2.2821362018585205,17.964637756347656,6.155852317810059,1.3496310710906982,257542,0.4695386588573456
159946,0.4850073754787445,17.72138786315918,3.9718210697174072,1.484547734260559,137532,0.46391263604164124
136227,-1.3234935998916626,15.039462089538574,2.8618953227996826,3.8318331241607666,206323,0.21031992137432098
614439,-0.49517837166786194,0.55649733543396,-0.06008986383676529,3.9151148796081543,199958,0.7265437841415405
105216,4.241306304931641,15.462237358093262,7.59942102432251,1.9360419511795044,227432,0.35952773690223694
107220,5.960573673248291,2.233959674835205,2.0202064514160156,1.5271811485290527,901139,0.14956338703632355
193845,3.070166826248169,17.295846939086914,7.141782760620117,1.8899472951889038,200917,0.8205116391181946
169545,3.2608284950256348,14.72154426574707,3.6467607021331787,0.37619486451148987,102008,1.2473794221878052
162329,4.128975868225098,5.477197647094727,5.418865203857422,5.695866107940674,346137,0.8936230540275574
586460,4.873978614807129,4.945831775665283,-0.4069227874279022,-1.0660152435302734,206222,0.7889293432235718
424939,-0.06271451711654663,18.931934356689453,6.067872047424316,3.576244831085205,873968,0.5460965037345886
118023,-2.3161017894744873,10.557011604309082,-1.3085758686065674,2.754462480545044,580650,1.186841368675232
748258,2.910407543182373,14.107436180114746,8.0073881149292,4.321537971496582,164030,0.6231334805488586
167036,2.013040542602539,13.542950630187988,7.8259501457214355,5.252317905426025,160830,0.6843042373657227
180432,4.354877471923828,14.612934112548828,5.859725475311279,0.8113491535186768,445543,0.1647011935710907
153227,3.1747219562530518,13.397137641906738,7.6816840171813965,3.9966132640838623,164030,0.2717260718345642
725751,5.586058139801025,6.871024131774902,5.88859224319458,4.197758197784424,486759,1.3691326379776
146634,4.315221309661865,10.614571571350098,-1.3496438264846802,-1.3456889390945435,224022,0.8036618232727051
128632,6.400012493133545,8.376121520996094,5.299825668334961,1.3019068241119385,598568,0.22905796766281128
134324,5.178717613220215,7.331877708435059,1.6840901374816895,-0.07648961246013641,339847,0.39588701725006104
316835,3.7684693336486816,12.589641571044922,1.2412490844726562,-0.3077072203159332,213421,0.35523566603660583
115724,4.765779972076416,14.787924766540527,7.2493743896484375,1.4491398334503174,105216,1.043731927871704
687163,-0.16288307309150696,19.6999568939209,7.717142581939697,4.672501087188721,212217,1.1130346059799194
140925,0.1020805835723877,2.458794116973877,1.521019458770752,5.652344703674316,127933,1.5796509981155396
686969,5.077392101287842,2.422656536102295,0.5539337396621704,0.30462518334388733,366446,0.3951627016067505
530635,-0.644101083278656,16.983491897583008,3.7491848468780518,2.749112844467163,380036,0.42535051703453064
656657,2.713644027709961,13.814656257629395,1.4506144523620605,0.07139195501804352,173233,0.5888328552246094
103111,2.878854513168335,13.020421028137207,9.669866561889648,6.632110118865967,105620,1.632097601890564
973770,3.2422378063201904,16.128068923950195,4.299420356750488,0.4242500364780426,102008,0.6296675205230713
616645,-1.456928014755249,14.19126033782959,3.1547110080718994,4.992177963256836,664757,0.6156566143035889
196952,1.8274855613708496,-2.560421943664551,-0.7918862104415894,4.260570526123047,107422,0.8276398181915283
129129,6.578845500946045,8.36719799041748,5.696899890899658,1.9424329996109009,810843,0.5487673282623291
151425,-1.1037025451660156,15.283651351928711,1.8404839038848877,2.783381462097168,157336,0.5651740431785583
588565,4.781402111053467,11.712389945983887,7.768721580505371,3.252948522567749,362034,0.7571128606796265
510326,5.87155294418335,5.362541675567627,2.45093035697937,0.4048786461353302,159845,1.0548614263534546
153025,4.431086540222168,14.987062454223633,9.2438325881958,3.417285919189453,171431,1.5203588008880615
118225,5.737175464630127,8.074190139770508,2.7352821826934814,-0.04075632989406586,270332,0.5469662547111511
152427,-1.466030240058899,9.319151878356934,1.4695191383361816,4.518813133239746,206828,0.7732394933700562
134728,-1.721121072769165,16.368602752685547,2.442568063735962,3.556525945663452,249947,1.2540936470031738
584355,4.372328281402588,14.068709373474121,2.1596922874450684,-0.41962334513664246,145127,0.45820873975753784
810439,-1.4998122453689575,13.48909854888916,2.967611074447632,4.820601463317871,664757,0.7385956645011902
111312,6.054600715637207,9.644943237304688,7.888927459716797,4.186532497406006,654754,0.6809394359588623
145127,4.563344478607178,13.82540225982666,2.494765520095825,-0.3749508559703827,584355,0.45820873975753784
700634,-0.5846503973007202,3.268685817718506,0.8005611300468445,4.151144027709961,125222,0.17143765091896057
188751,2.120065450668335,21.3096923828125,8.551596641540527,2.210109233856201,930449,1.3988243341445923
107321,-0.015757201239466667,21.585416793823242,7.348405838012695,3.2813069820404053,130114,1.1656955480575562
309636,5.387741565704346,8.203787803649902,0.5134828090667725,-0.804169237613678,139637,0.44044095277786255
172130,7.113988399505615,4.371108055114746,4.246699810028076,2.428666353225708,275645,1.6107250452041626
587664,2.6336185932159424,1.1673109531402588,2.815739631652832,6.131679058074951,159239,0.7315742373466492
109123,0.6529031991958618,5.467950820922852,3.6852920055389404,6.26059103012085,894673,0.5620676875114441
209228,5.828835487365723,10.629806518554688,0.08239241689443588,-1.0630451440811157,217126,0.30623242259025574
987074,0.5495531558990479,16.442947387695312,7.544922351837158,5.045234203338623,871762,0.30736255645751953
615441,0.0669146478176117,17.7236328125,7.0073957443237305,4.742573261260986,667056,0.4878632128238678
894673,0.29705187678337097,5.510837554931641,3.4181084632873535,5.919909954071045,479762,0.43711116909980774
137936,6.993525981903076,11.90749454498291,7.271610260009766,1.2966976165771484,129634,1.6120306253433228
175136,5.182479381561279,2.9911890029907227,-0.2054721564054489,-0.29297229647636414,877269,0.4429135024547577
891667,-0.781485915184021,2.9528849124908447,0.5241562724113464,4.124973297119141,125222,0.3471033573150635
888678,3.855196714401245,15.80593204498291,4.5359039306640625,0.3656187355518341,141826,0.4844551086425781
137532,0.828351616859436,17.586872100830078,4.230125427246094,1.3726816177368164,159946,0.46391263604164124
188145,-1.604215383529663,12.869878768920898,1.8422430753707886,4.565469264984131,308129,0.43956995010375977
144125,6.639252185821533,7.177690505981445,3.747831106185913,0.5550143718719482,138231,0.7628414630889893
180533,1.3177882432937622,19.28917121887207,6.342113018035889,1.878067970275879,880157,0.9273341298103333
620434,-1.3273522853851318,4.7811102867126465,0.04170902818441391,3.6891140937805176,552544,0.7875592708587646
371843,5.948630332946777,4.429907321929932,1.9438700675964355,0.4811752140522003,120414,0.7065136432647705
878776,2.022282838821411,19.10344696044922,7.369167804718018,2.0999011993408203,118124,0.5868976712226868
733548,6.818111896514893,3.199083089828491,6.270827293395996,6.749869346618652,200210,1.7006624937057495
144731,3.825599431991577,17.78172492980957,6.979219436645508,0.9358532428741455,825654,0.8702859282493591
168240,-1.0735362768173218,12.991889953613281,2.963117837905884,4.341163635253906,433839,0.5645924210548401
203721,3.307312250137329,-0.013725068420171738,2.4951331615448,6.134695529937744,882161,0.5893294811248779
692964,6.042860507965088,11.742644309997559,0.873569130897522,-1.197099208831787,111211,1.089413046836853
213522,3.6123111248016357,13.846344947814941,8.188103675842285,3.718863010406494,164030,0.7742420434951782
626648,-1.277228593826294,3.4037210941314697,-0.6690738797187805,3.192814588546753,106016,0.8857417106628418
880157,0.6702181100845337,19.110776901245117,5.704314708709717,1.9226810932159424,180533,0.9273341298103333
153934,-0.475095272064209,8.408550262451172,3.1217291355133057,5.3560028076171875,856463,0.9595937132835388
200311,6.239322662353516,0.4147052466869354,0.3253485858440399,0.7195380330085754,286650,0.7560548186302185
212419,0.9101312160491943,13.349223136901855,-0.7565781474113464,0.059182897210121155,100307,0.917762279510498
123117,5.3894267082214355,11.705077171325684,8.320488929748535,3.835418701171875,173435,0.8007835149765015
702133,0.7996195554733276,17.730392456054688,7.402297019958496,3.919127941131592,303624,0.5714477300643921
187345,1.5418856143951416,17.920419692993164,8.148000717163086,4.038201808929443,119126,0.5117684602737427
101309,6.01983118057251,3.261111259460449,0.5115295052528381,-0.2956617772579193,922854,0.982361376285553
555651,-1.492770791053772,11.849587440490723,1.227387547492981,3.5585105419158936,952863,0.813571035861969
168139,6.50269079208374,10.37849235534668,7.844763278961182,3.0899393558502197,942658,0.49861010909080505
346137,4.190332889556885,5.90071439743042,6.007279872894287,6.214710235595703,162329,0.8936230540275574
164939,1.796647310256958,16.0594539642334,8.414437294006348,4.85644006729126,887373,0.571570098400116
308129,-1.5249277353286743,13.047335624694824,2.1872520446777344,4.756291389465332,188145,0.43956995010375977
704238,6.605254650115967,8.993849754333496,5.424468040466309,0.8383469581604004,598568,0.7390027046203613
919966,0.505218505859375,17.324565887451172,7.527976989746094,5.292344093322754,186444,0.7834702730178833
194645,1.40712308883667,3.778012752532959,2.952974557876587,5.5759196281433105,127933,1.0486241579055786
480141,5.366593837738037,2.115919589996338,1.0730162858963013,0.4715047776699066,107725,0.448069304227829
912447,2.0486111640930176,13.373263359069824,-1.197205662727356,-0.6261758208274841,100307,0.9579454064369202
156435,5.396615505218506,12.71639633178711,8.094843864440918,2.6503734588623047,214221,0.484959214925766
200513,3.8797526359558105,16.755197525024414,5.821863651275635,0.4386337101459503,627852,0.9070008397102356
121719,5.9253411293029785,9.349472045898438,2.7317516803741455,-0.3739083707332611,767464,0.38773345947265625
154330,0.07112914323806763,0.5718761682510376,-0.3086766302585602,3.3411800861358643,199958,0.5145307779312134
110007,0.19596752524375916,19.588041305541992,4.869036674499512,1.9564917087554932,880157,1.0730924606323242
856463,-0.8380324244499207,8.905366897583008,2.3871419429779053,5.304509162902832,102513,0.32475537061691284
119126,1.5968221426010132,18.309764862060547,8.471423149108887,3.98626708984375,953764,0.22558476030826569
361234,5.061567306518555,7.737216949462891,-0.4989373981952667,-1.2082228660583496,137633,0.9770158529281616
943862,7.426565647125244,6.58141565322876,6.727583408355713,4.2354326248168945,300618,1.2356101274490356
151829,-1.4095637798309326,13.564793586730957,1.8230563402175903,3.524722099304199,118831,1.1132934093475342
962058,2.9038145542144775,12.666142463684082,-0.34142985939979553,-0.7002474069595337,173839,0.2905319035053253
558960,0.6019961833953857,17.781166076660156,7.494275093078613,4.456475257873535,303624,0.46506306529045105
406432,6.500605583190918,7.742901802062988,3.487504720687866,0.08365274965763092,910241,0.6519240736961365
131924,2.229445695877075,18.8107852935791,6.138683319091797,1.0324060916900635,257542,0.8713399171829224
144226,4.913679599761963,14.921378135681152,4.8632917404174805,0.02490033395588398,248339,0.6860626339912415
270332,6.146792411804199,8.04961109161377,2.5082623958587646,-0.3222592771053314,385046,0.4907684624195099
189450,2.744598627090454,11.840012550354004,8.351337432861328,6.08552885055542,114318,0.6727001667022705
268850,0.9304407835006714,20.302026748657227,7.570500373840332,2.7649245262145996,164636,0.5603485107421875
176441,-1.278169870376587,6.312401294708252,0.7745028138160706,4.393462181091309,106319,0.15119394659996033
199958,0.13642039895057678,0.2687658965587616,-0.14455299079418182,3.7175662517547607,154330,0.5145307779312134
189349,5.9098029136657715,2.0575716495513916,4.609583854675293,6.359254360198975,180937,1.254300832748413
679770,-0.491671085357666,15.253119468688965,5.5945820808410645,5.000173568725586,172635,0.619182288646698
571548,-0.7512315511703491,16.108816146850586,3.162681818008423,2.755347967147827,249947,0.9433082342147827
366446,5.390774250030518,2.439237117767334,0.5886511206626892,0.0670015960931778,686969,0.3951627016067505
933253,4.967401027679443,10.817984580993652,7.877740859985352,4.089108943939209,118932,0.7054212689399719
122418,0.9529113173484802,18.453245162963867,4.887960433959961,1.4904758930206299,751550,0.9537748694419861
103515,4.376748561859131,15.768891334533691,7.645421981811523,1.7812578678131104,227432,0.3181088864803314
723141,-1.7645680904388428,7.603615760803223,0.18409951031208038,3.992584228515625,149741,0.449907124042511
598568,6.5306925773620605,8.535791397094727,5.244470119476318,1.3845601081848145,128632,0.22905796766281128
352132,5.771775245666504,6.721074104309082,7.358294486999512,5.9491777420043945,124422,0.8464746475219727
150019,-0.9276454448699951,16.901399612426758,5.6402997970581055,5.038990497589111,896879,0.6606015563011169
123420,0.44709283113479614,-0.7181236743927002,-0.32975783944129944,3.853895425796509,325129,0.5529999732971191
349244,-0.23549489676952362,5.155111789703369,2.913012981414795,6.060030937194824,894673,0.8275882005691528
163331,3.1296801567077637,12.275572776794434,-0.4269498288631439,-0.5993534922599792,173839,0.24355627596378326
663755,-0.29495638608932495,19.641817092895508,6.702638626098633,3.9744880199432373,168038,0.79417884349823
623844,3.5403940677642822,16.853450775146484,7.859648704528809,2.2232046127319336,204016,0.17224739491939545
395958,5.3483357429504395,12.39909839630127,3.9898998737335205,0.14230574667453766,120515,0.6033334136009216
154734,-0.2524619400501251,15.230307579040527,1.3452672958374023,1.5585112571716309,138534,0.7557454705238342
385046,5.852846145629883,8.0374116897583,2.127704381942749,-0.2249142974615097,270332,0.4907684624195099
200008,6.0888824462890625,0.593519926071167,0.9579647183418274,1.7105331420898438,136126,0.947923481464386
792867,4.54050874710083,10.3770112991333,8.04076862335205,4.574678421020508,211316,0.7472595572471619
618952,5.692025661468506,2.3658957481384277,2.979719638824463,3.294032573699951,705341,1.350124716758728
433839,-0.9796911478042603,13.166364669799805,3.430356979370117,4.093769550323486,168240,0.5645924210548401
188448,3.932222604751587,15.526049613952637,5.119470596313477,0.39914706349372864,421226,0.4713062345981598
166640,4.6985650062561035,10.915350914001465,1.7942020893096924,-0.28277119994163513,210415,0.5358375906944275
541943,-1.1021602153778076,15.245644569396973,3.7198164463043213,3.8321373462677,179245,0.6316711902618408
